06:50
z partsoverview: 14/150518 data zadana Marketing: 2017-01-20  data konca montazu: 2017-01-23  dataProdukcji:2016-10-30  dataKontrakt:
170524  15  102
170524  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '21'
170524  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '16'
170524  16  102
170524  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '17'
170524  17  102
170524  17  103
170524  17  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '18'
170524  18  102
170524  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '22'
170524  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '19'
170524  19  102
170524  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '20'
170524  20  102
170524  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170524%' AND MontageNumber = '0'
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170525'
Lista montazowa  2/170525  29
%W$
SSX$
%K$
L$
SSZ$
WR$
W$
K$
S$
W$
K$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '2'
170525  2  102
170525  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '9'
170525  9  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '0'
170525  0  102
170525  0  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '10'
170525  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '11'
170525  11  102
170525  11  103
170525  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '12'
170525  12  102
170525  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '13'
170525  13  102
170525  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '3'
170525  3  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '4'
170525  4  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '14'
170525  14  102
170525  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '15'
170525  15  102
170525  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '21'
170525  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '0'
170525  0  102
170525  0  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '16'
170525  16  102
170525  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '17'
170525  17  102
170525  17  103
170525  17  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '18'
170525  18  102
170525  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '22'
170525  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '19'
170525  19  102
170525  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '20'
170525  20  102
170525  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170525%' AND MontageNumber = '0'
170525  0  102
170525  0  103
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170523'
Lista montazowa  2/170523  29
%W$
SSX$
%K$
L$
K$
SSZ$
WR$
W$
S$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '2'
170523  2  102
170523  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '9'
170523  9  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '10'
170523  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '11'
170523  11  102
170523  11  103
170523  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '12'
170523  12  102
170523  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '13'
170523  13  102
170523  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '3'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '4'
170523  4  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '14'
170523  14  102
170523  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '15'
170523  15  102
170523  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '21'
170523  21  102
170523  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '16'
170523  16  102
170523  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '17'
170523  17  102
170523  17  103
170523  17  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '18'
170523  18  102
170523  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '22'
170523  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '19'
170523  19  102
170523  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '20'
170523  20  102
170523  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170523%' AND MontageNumber = '0'
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170527'
Lista montazowa  2/170527  28
L$
%W$
SSX$
%K$
W$
S$
SSZ$
WR$
SSZ$
K$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '2'
170527  2  102
170527  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '9'
170527  9  102
170527  9  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '0'
170527  0  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '10'
170527  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '11'
170527  11  102
170527  11  103
170527  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '12'
170527  12  102
170527  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '13'
170527  13  102
170527  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '3'
170527  3  102
170527  3  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '4'
170527  4  102
170527  4  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '14'
170527  14  102
170527  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '15'
170527  15  102
170527  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '21'
170527  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '0'
170527  0  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '16'
170527  16  102
170527  16  103
170527  16  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '17'
170527  17  102
170527  17  103
170527  17  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '18'
170527  18  102
170527  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '22'
170527  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '19'
170527  19  102
170527  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '20'
170527  20  102
170527  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170527%' AND MontageNumber = '0'
170527  0  102
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170531'
Lista montazowa  2/170531  28
%W$
%K$
SSX$
K$
L$
S$
SSZ$
WR$
W$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '2'
170531  2  102
170531  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '9'
170531  9  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '10'
170531  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '11'
170531  11  102
170531  11  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '12'
170531  12  102
170531  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '13'
170531  13  102
170531  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '3'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '4'
170531  4  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '14'
170531  14  102
170531  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '15'
170531  15  102
170531  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '21'
170531  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '16'
170531  16  102
170531  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '17'
170531  17  102
170531  17  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '18'
170531  18  102
170531  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '22'
170531  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '19'
170531  19  102
170531  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '20'
170531  20  102
170531  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170531%' AND MontageNumber = '0'
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170532'
Lista montazowa  2/170532  27
%W$
%K$
SSX$
L$
S$
SSZ$
WR$
W$
K$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '2'
170532  2  102
170532  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '9'
170532  9  102
170532  9  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '10'
170532  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '11'
170532  11  102
170532  11  103
170532  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '12'
170532  12  102
170532  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '13'
170532  13  102
170532  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '3'
170532  3  102
170532  3  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '4'
170532  4  102
170532  4  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '14'
170532  14  102
170532  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '15'
170532  15  102
170532  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '21'
170532  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '16'
170532  16  102
170532  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '17'
170532  17  102
170532  17  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '18'
170532  18  102
170532  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '22'
170532  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '19'
170532  19  102
170532  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '20'
170532  20  102
170532  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170532%' AND MontageNumber = '0'
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170529'
Lista montazowa  2/170529  27
%W$
%K$
SSX$
K$
L$
S$
SSZ$
WR$
W$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '2'
170529  2  102
170529  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '9'
170529  9  102
170529  9  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '10'
170529  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '11'
170529  11  102
170529  11  103
170529  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '12'
170529  12  102
170529  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '13'
170529  13  102
170529  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '3'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '4'
170529  4  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '14'
170529  14  102
170529  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '15'
170529  15  102
170529  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '21'
170529  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '0'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '16'
170529  16  102
170529  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '17'
170529  17  102
170529  17  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '18'
170529  18  102
170529  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '22'
170529  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '19'
170529  19  102
170529  19  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '20'
170529  20  102
170529  20  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170529%' AND MontageNumber = '0'
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170802'
Lista montazowa  2/170802  1
%W$
SSX$
L$
S$
SSZ$
W$
WR$
K$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '2'
170802  2  102
170802  2  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '9'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '0'
170802  0  102
170802  0  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '10'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '11'
170802  11  102
170802  11  103
170802  11  102
170802  11  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '12'
170802  12  102
170802  12  103
170802  12  102
170802  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '13'
170802  13  102
170802  13  103
170802  13  102
170802  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '3'
170802  3  102
170802  3  103
170802  3  102
170802  3  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '4'
170802  4  102
170802  4  103
170802  4  102
170802  4  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '14'
170802  14  102
170802  14  103
170802  14  102
170802  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '15'
170802  15  103
170802  15  102
170802  15  103
170802  15  105
170802  15  102
170802  15  103
170802  15  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '21'
170802  21  103
170802  21  103
170802  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '0'
170802  0  102
170802  0  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '16'
170802  16  102
170802  16  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '17'
170802  17  102
170802  17  103
170802  17  102
170802  17  103
170802  17  102
170802  17  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '18'
170802  18  102
170802  18  103
170802  18  102
170802  18  102
170802  18  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '22'
170802  22  103
170802  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '19'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '20'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170802%' AND MontageNumber = '0'
170802  0  102
170802  0  102
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170700'
Lista montazowa  2/170700  31
SSX$
 L$
W$
WR$
K$
WR$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '2'
170700  2  102
170700  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '9'
170700  9  102
170700  9  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '0'
170700  0  102
170700  0  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '10'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '11'
170700  11  102
170700  11  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '12'
170700  12  102
170700  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '13'
170700  13  102
170700  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '3'
170700  3  102
170700  3  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '4'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '14'
170700  14  102
170700  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '15'
170700  15  102
170700  15  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '21'
170700  21  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '0'
170700  0  102
170700  0  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '16'
170700  16  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '17'
170700  17  103
170700  17  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '18'
170700  18  102
170700  18  103
170700  18  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '22'
170700  22  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '19'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '20'
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170700%' AND MontageNumber = '0'
170700  0  102
170700  0  103
Ile stanowisk w maszynie:SELECT count(*) from werkbon where Afdeling = '2' and Afdelingseq='170534'
Lista montazowa  2/170534  27
L$
%W$
SSX$
 %K$
W$
S$
SSZ$
WR$
SSZ$
K$
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '2'
170534  2  102
170534  2  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '9'
170534  9  102
170534  9  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '0'
170534  0  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '10'
170534  10  102
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '11'
170534  11  102
170534  11  103
170534  11  105
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '12'
170534  12  102
170534  12  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '13'
170534  13  102
170534  13  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '3'
170534  3  102
170534  3  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '4'
170534  4  102
170534  4  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '14'
170534  14  102
170534  14  103
Select StorenoteType from NotFinishedStorenotes where ProjectGroup = '2' AND ProjectNumber like '170534%' AND MontageNumber = '15'
170534  15  102
170534  15  103
